id,project_is_approved
p225870,0.6837858297211725
p189899,0.7844561911880882
p178882,0.9314351335933153
p242378,0.8043641856208169
p018538,0.6463263243606355
p084984,0.9203190820711951
p092153,0.7695906167528596
p236430,0.973596636470627
p079572,0.9000486481903252
p174086,0.9322746738551652
p054222,0.5622512197521785
p003544,0.945949255623776
p077353,0.7580345741775514
p178672,0.933526574825151
p088991,0.8925535129162747
p146038,0.43090594736525945
p110100,0.8689300861994498
p046184,0.9692332820958799
p186859,0.9594431446962545
p076531,0.930682574617001
p117721,0.6951694520435623
p225915,0.8891391506291688
p234326,0.6252789134848113
p073007,0.9050367819365359
p068557,0.9083437715833375
p164173,0.7307124358554834
p188787,0.7219507460579364
p050032,0.9253068987482772
p079494,0.8358751659548469
p097375,0.8945618294335975
p137103,0.9132768884113157
p137889,0.9389192453591213
p220017,0.9424474218948282
p259969,0.745817041313639
p240117,0.8862715064287732
p129248,0.9199779942737046
p162203,0.8735113014938081
p245165,0.9680736831301493
p154916,0.8850061881299486
p251473,0.9161655409441043
p212702,0.923442316249897
p245896,0.6294982973699659
p215495,0.9172095887731561
p228341,0.6902464776742134
p120940,0.7250368531715929
p046718,0.8698539556481963
p019354,0.785574232227105
p057383,0.8476194075577322
p180386,0.9074916728379989
p243279,0.9330860192457949
p250013,0.9068602090582367
p173226,0.7621019925145507
p030373,0.8338149386362882
p070164,0.8870368317293912
p022855,0.8022626956649953
p213679,0.8746878820292443
p064289,0.6864284291702206
p022548,0.5695249185058744
p240574,0.925898394403609
p143398,0.8405252095600946
p220135,0.8627390067186447
p102931,0.7963634420584557
p103439,0.7898606773442031
p010225,0.9635199167881583
p154143,0.8492401440103634
p232699,0.7536256077033558
p075188,0.7536748786701714
p029826,0.8440710897394689
p190968,0.861291397086106
p044446,0.8707843507600763
p141805,0.8913090672815898
p205051,0.8374550262492793
p091871,0.9657652055131283
p018144,0.9304590976830875
p045878,0.7716502655475337
p230412,0.9500175918477801
p233213,0.8990588155599931
p002876,0.9070869667604197
p121034,0.9583342201866055
p121653,0.9412982959290855
p033561,0.8405440352460765
p118537,0.7805776589419864
p092823,0.9140329404336578
p035812,0.861237124219284
p075344,0.9122005470206427
p026815,0.9444917720281393
p173774,0.975795821083442
p169003,0.939352009794029
p103316,0.9567974717948144
p063301,0.8885575419310369
p108956,0.77780355577114
p201195,0.9281638603613904
p120434,0.7479342891423746
p215908,0.9496542829395669
p161398,0.8670984348307639
p166487,0.7952278351212871
p036991,0.90386275647636
p187908,0.9310795604258962
p245458,0.9382419069435081
p113302,0.9418257723425051
p141411,0.7733080674798163
p098789,0.8834605254470316
p248293,0.9770410236603855
p128094,0.678228912041331
p051846,0.8019169834823524
p065177,0.9382934020311403
p254253,0.5998800554692515
p014596,0.8810137311825919
p074244,0.834176572254343
p203259,0.8279596214080033
p244486,0.7946550916451345
p180229,0.8992175845370189
p165010,0.648322681862428
p065372,0.9194030758975392
p238289,0.7171333354218544
p191036,0.33005586899090134
p111804,0.9407646555292984
p133607,0.9656028647287089
p114420,0.909880920489024
p167893,0.934359194396263
p195949,0.9391308157977066
p015711,0.7634370735646269
p089441,0.5728957221793588
p164375,0.9377682453709247
p251716,0.9803604012630308
p239342,0.9037140461432007
p055013,0.9490433989128086
p221687,0.9592719874122819
p149857,0.9076250838186233
p002528,0.8663695796560003
p015319,0.8655959887982582
p041739,0.7341969585250329
p226978,0.8860365399750479
p204988,0.9076151097987988
p079488,0.5918248051535541
p055368,0.9281159756058257
p075927,0.956660753605988
p111103,0.3551619116112091
p045345,0.6183803850858005
p035863,0.9563369420413768
p207552,0.8845415524978479
p242661,0.9543070063356659
p117115,0.9537623749378238
p145105,0.9117190706059055
p013863,0.854548252045282
p128121,0.8744362596556785
p216984,0.8487245675978247
p153554,0.9779324655693906
p017191,0.8898749450857714
p017962,0.9563108743648203
p150726,0.9397503040258872
p112583,0.9864065160680239
p056036,0.8458785268640857
p169660,0.8675682171292174
p253452,0.9699759678061769
p171772,0.9454694182022044
p157646,0.9560083631240809
p200158,0.8263951839009582
p178013,0.9786815691537741
p171271,0.9771577205893449
p257396,0.964142195865995
p159395,0.8831466784508262
p138669,0.44221482951520746
p119959,0.7606984632721724
p121883,0.9187712721983928
p012990,0.8355742958054326
p154374,0.9065531130045524
p050019,0.9496407153057447
p197965,0.764644631058399
p039229,0.9814921536756993
p010300,0.9660777808452383
p249857,0.9133747804841624
p005843,0.8937455818993716
p020690,0.9095365124845166
p057092,0.8979789086755731
p258579,0.8736935034785588
p181192,0.9359844251355389
p112931,0.9087177701524753
p132135,0.8851206431323729
p175419,0.8020084435524711
p042536,0.8391536686697727
p234769,0.7707719102045024
p085725,0.9876146497268147
p072951,0.9462182846475093
p172416,0.9687832302252903
p076143,0.7022401780283698
p178213,0.923123420837952
p197228,0.9401675343374034
p200332,0.9259715932208157
p131445,0.5473684380958025
p054435,0.9459685978429294
p079784,0.942716048630888
p128783,0.8742885666462231
p065171,0.6381942730695965
p253018,0.9634799822175162
p231280,0.7590839680179122
p228294,0.9743165509984882
p182113,0.9359535467568444
p105301,0.9704976503716242
p033859,0.7963743797276956
p051773,0.9420982670540177
p049736,0.9172226805862346
p137377,0.7837776770921648
p165167,0.8572926341391084
p018528,0.9736944635365029
p168880,0.983668766244785
p059806,0.7883737506005913
p134578,0.739976802482978
p234379,0.8820093243999244
p255980,0.8725222252051261
p254974,0.743831576426646
p119123,0.9410532845057845
p059333,0.9462061597310478
p188863,0.8661110558994926
p250972,0.7323166487444387
p132903,0.9650939019213617
p057107,0.8965390338353374
p084737,0.9525665033945571
p090411,0.8901818140126814
p142271,0.9865986965881852
p132134,0.8217180603091249
p135124,0.8783522094652044
p188285,0.8061349948814959
p035646,0.5228174910090142
p021427,0.9473574904748024
p143015,0.6049394213611249
p046869,0.8638607563093104
p258894,0.8841331651972368
p189040,0.8835810286434149
p234241,0.8662300425188662
p075839,0.917871876190707
p073251,0.9223786126799954
p068851,0.7061286304268864
p203083,0.3521022424214388
p119894,0.833400967293621
p174383,0.8674910638181664
p069674,0.9195985400477897
p019504,0.8314005588053754
p145905,0.815113422402262
p143389,0.9751599474615347
p021933,0.7911401038310125
p133695,0.9820191370571226
p080421,0.8732461051701604
p012071,0.9707511685207135
p048017,0.8858883142150942
p017186,0.9071443798718287
p066845,0.6927828003978981
p245233,0.9670262547670393
p203974,0.9194012370889153
p038476,0.5124504059815068
p167958,0.8459561156989911
p069689,0.7695049470496862
p004410,0.886191087751601
p179337,0.3752188612985303
p056516,0.8950313770926951
p098898,0.9291780496379551
p096598,0.9225612857845976
p048720,0.9321706511672498
p031589,0.9217017815974534
p136913,0.5169232407354225
p013489,0.9688990451082714
p231182,0.7202005127692546
p049954,0.9798548070725637
p115255,0.9611474522567867
p084103,0.5351592217397267
p153103,0.8002211040416414
p152987,0.9056513293075109
p111783,0.5281405026678279
p247470,0.8793230924411276
p069782,0.9743875817761674
p218881,0.5832431760920791
p048406,0.8130217991323098
p219454,0.9300210453101909
p138695,0.6296614604020099
p078165,0.7355908099128028
p129064,0.6597802258650075
p160729,0.8222544023480023
p048379,0.760701498003
p072842,0.6496241053980416
p062970,0.7615808384657554
p209372,0.9311990455250847
p246388,0.8535628920649069
p005730,0.8161453678835052
p018170,0.863597512509844
p196118,0.7331850825312297
p202456,0.9825961535353671
p045713,0.9514616717410954
p018740,0.8948630163658543
p109011,0.9492489945995549
p175534,0.8309800480307205
p044725,0.988710035636487
p053976,0.9397174134680607
p026729,0.7562996527454608
p161734,0.948743576344451
p188826,0.525457881633085
p007733,0.9718285919679869
p253211,0.893708313791746
p208659,0.8345776349634122
p013209,0.9276963144244607
p102963,0.9617971160695606
p121176,0.8716843830139014
p045955,0.44378255993949217
p124211,0.6384691977721051
p086759,0.7538773329336089
p204433,0.8577581487721756
p252857,0.5863793213632356
p092115,0.9220330953871537
p234188,0.8206713432805064
p132907,0.922468438915519
p196764,0.8724253994277201
p168891,0.9220418044063615
p060703,0.9512388921881108
p143874,0.9046242915538351
p110640,0.956843924049994
p207816,0.927607439602232
p008746,0.9347805215400536
p133474,0.8214573227116966
p192035,0.7807759230260435
p230187,0.6768131252497593
p066396,0.8235446558371511
p045925,0.836495774229535
p045673,0.8776382521147175
p104174,0.8706221385041116
p126056,0.7727910661338969
p081564,0.9856379669662038
p015820,0.9750457789042708
p061027,0.6824333866947372
p035891,0.5906901633795106
p171392,0.8686782136783185
p060040,0.8629232208642986
p009677,0.7578290570944736
p040963,0.8587315949198452
p122179,0.8737344649918151
p176607,0.9111390965705266
p240077,0.9827209394188343
p083848,0.9481410322085767
p041580,0.8819068270073694
p136638,0.9156146551289799
p167854,0.9837981144121947
p133089,0.9085106405657872
p107825,0.8932968729257735
p051998,0.9101959847833625
p226040,0.9633526235293683
p189680,0.9326241766881967
p244559,0.5922116558351095
p120043,0.9314500774447323
p122813,0.9112218825941348
p185907,0.8167486436866792
p115483,0.9270195043416921
p059032,0.9278354437623476
p158448,0.9529467827514987
p169665,0.8250053480181682
p051513,0.7880306014977019
p133340,0.899860963364783
p039365,0.41495785254839357
p085924,0.8635274639027894
p250840,0.8502037365022128
p165410,0.9646007404053634
p053748,0.8158521819981145
p108169,0.7394126175440049
p234606,0.703490687519772
p179608,0.6269815347435244
p010535,0.6420190197227574
p123107,0.9087806490098786
p080573,0.9036111264196068
p206211,0.9109967395092086
p228907,0.955326772956914
p006720,0.8982237318946414
p046198,0.9295199156612934
p014508,0.7224995923537473
p180409,0.9314487068011174
p156031,0.9479760356422722
p188907,0.8246101127905898
p238859,0.9362390309061736
p045235,0.8766117521411136
p017474,0.8444178692857881
p125469,0.7727563173578404
p200838,0.906691971574418
p173770,0.785298958802127
p014911,0.9749518281255241
p144176,0.5501338197071765
p039658,0.9449823865996074
p016999,0.46769687671989413
p099027,0.9677659852513395
p142765,0.8595953657355621
p123802,0.7632949592640654
p042778,0.6110271454202795
p203211,0.31243114665125993
p130705,0.9517653872185717
p101886,0.5136385706535966
p204473,0.6002345634128986
p074261,0.8477678847695502
p074884,0.9726356848640174
p066650,0.5705717291950647
p216007,0.889659914674046
p240016,0.9584474663574329
p165559,0.6136911627409121
p207698,0.9225000798709732
p119647,0.9347416611870025
p179305,0.897526899560929
p234097,0.9795524170373419
p207559,0.8696595268053445
p075577,0.34254156644903555
p240216,0.9056810846619818
p207836,0.8057013226531536
p008506,0.9563548775001197
p189394,0.9507842806708826
p184420,0.9319350664486363
p228152,0.7628105376492191
p032688,0.7707490230543326
p051412,0.943198970512542
p111538,0.566420201761569
p151198,0.9509057095476942
p095851,0.9126632363235796
p172861,0.8749600369401335
p114855,0.8710743463424141
p062619,0.9181412347838985
p246303,0.9209958662778177
p182217,0.9405546486091223
p252597,0.9128407864440682
p205378,0.8928311806154594
p001511,0.9616437351219745
p137839,0.9605282144686776
p213687,0.7004284479151787
p010120,0.9475416636618812
p210590,0.5386246233651379
p144309,0.9615682548739632
p007956,0.9450230556897927
p084916,0.9561341913640939
p063149,0.9361752493969634
p217628,0.9373480073990732
p080439,0.8472873846531186
p153614,0.9004691570481755
p012383,0.9414952530745029
p197131,0.6428221658767408
p110021,0.7497010706034289
p086322,0.4079068708338473
p131747,0.9526966229927333
p232735,0.8733437891024738
p255938,0.8784738298308166
p179316,0.980451802310201
p187566,0.9366790729824095
p139027,0.6021757238802488
p002187,0.9783212450729418
p024884,0.8998119820215147
p091197,0.9439853107775412
p042650,0.9057847685597498
p063944,0.9051523400084726
p109049,0.9787407091400903
p068009,0.8747069175250473
p057744,0.9458192028603875
p162073,0.8813532891879211
p077481,0.9231512699440103
p199692,0.9362268522782471
p051099,0.9313674778059174
p189447,0.8984543911538642
p122570,0.8638900214396328
p158487,0.8982670914792495
p120324,0.9180887572821944
p120310,0.9185669156296595
p111787,0.7794327259690836
p168298,0.9348309257162765
p181505,0.9493638199385848
p029370,0.5290857913575656
p136619,0.9702805704823859
p084861,0.9529641487559983
p134746,0.4381100183600223
p255537,0.9304518387907579
p070973,0.8421729238994965
p132219,0.9856212032964283
p191985,0.9691287542217137
p139085,0.5878984494483299
p081207,0.8423700535924734
p010408,0.9462598877739108
p000968,0.8983301043564769
p195939,0.8655270826418091
p253966,0.7709905993965597
p258855,0.9314002174309659
p044950,0.9297573548205236
p007907,0.953582810522002
p056797,0.878072575838759
p032935,0.5929305636037349
p051762,0.768371468179968
p193316,0.7855155962849453
p159773,0.930252638676587
p101546,0.9675754924505812
p093595,0.7935159774803386
p163986,0.49989648011337934
p244896,0.9305379762380235
p131826,0.7585440716365136
p191261,0.9558420525761595
p077318,0.8991607289974919
p253835,0.9046436384125279
p178379,0.8271091182323853
p036527,0.4305424613137965
p181398,0.952610689897653
p125395,0.9251992660038963
p100857,0.8379082671096258
p063929,0.8803169755220671
p063502,0.6072000741569344
p116305,0.9709186817622524
p019584,0.9871880239425345
p105788,0.8219375841692135
p217366,0.9055700878722108
p216193,0.8771230631534143
p094461,0.9614711031902047
p105787,0.8778468824677298
p201034,0.9783868411263039
p073513,0.8045115130141816
p046291,0.8243838112074935
p228196,0.9648335750990278
p192480,0.8372833155297493
p006923,0.8953564541910772
p224545,0.9272554443424783
p082168,0.8998628651055698
p048856,0.9669025732163222
p065782,0.8275997989354992
p243908,0.9606944023912739
p135241,0.8023938770999208
p020678,0.9383684080219991
p089047,0.9078575017363435
p168029,0.6609404711042539
p235225,0.9540539064527659
p189762,0.7504170257784392
p025978,0.8845076369262499
p253924,0.9592313131301559
p256371,0.9488598492010523
p211547,0.8498680698268526
p117253,0.8995195983466783
p112775,0.9494011108278742
p257639,0.8966191244920938
p062193,0.645406959059274
p017932,0.6922364236887182
p048478,0.9449171273744482
p081355,0.9499590613597796
p001067,0.9366052787318591
p164623,0.6492587322326745
p194933,0.9234417440208615
p238709,0.8648070496720196
p093022,0.9254431604155382
p122034,0.963837873652529
p214163,0.9797119060757589
p041123,0.4254265339205688
p178656,0.8536107622042332
p001784,0.5156350577977951
p095630,0.8858909891705117
p033293,0.832835214514243
p125820,0.9594891721750382
p082582,0.7333608121658335
p024642,0.9677629650717766
p097357,0.835328501344562
p074581,0.9223758658834065
p176016,0.930764720010539
p138156,0.8036085529053432
p004614,0.7644682530274611
p117748,0.9355494293048991
p213898,0.9002044835078474
p160251,0.9221959470936044
p109718,0.9085538369195825
p184052,0.5057803577010582
p256267,0.8902070347236392
p077533,0.9486389343474364
p212677,0.8544129019161986
p075560,0.6975112901994014
p101443,0.9356602145536894
p100368,0.436989622193597
p209587,0.49565207894312097
p065401,0.970085652749276
p133224,0.8968423480424379
p104066,0.8689972010532565
p138654,0.7701871249584576
p232487,0.9150573266906629
p030854,0.7136838290615715
p056456,0.39270407785398886
p020193,0.4577068297681549
p207006,0.9453283806797841
p225860,0.9566882446441096
p118584,0.872868966054798
p043562,0.9244460239884634
p062839,0.7959396219226398
p131801,0.7309814891963249
p223001,0.775879819186184
p063679,0.9371131042833811
p123334,0.6806133720942874
p002319,0.891876750588317
p205864,0.9297964237229445
p228281,0.9306644728978278
p047684,0.5462904692703756
p046299,0.901741653470335
p061661,0.7703125146514319
p169305,0.7019367681811429
p180175,0.7415356207968783
p000832,0.9448198848146313
p236057,0.8987178178165655
p252986,0.9254353484498459
p226255,0.9446528897295917
p075724,0.7766342535223423
p181223,0.9653760803643807
p170435,0.9109372674470597
p220762,0.8711303526041004
p160044,0.8445429964457363
p170190,0.9945368835337404
p079218,0.9141965306287878
p022431,0.911747664254338
p135242,0.8938888754254218
p145599,0.8037584619164445
p083612,0.9113794265934186
p212000,0.8369427510773343
p125822,0.9485381256699672
p203598,0.9726885748579029
p211328,0.9610119505368854
p205638,0.9561185996523888
p094231,0.9093772063303083
p149917,0.8894861293144721
p196091,0.8853389099819878
p144782,0.8991692519232392
p133178,0.5192242317152554
p228413,0.7771466382344442
p128871,0.9330446771159719
p249942,0.9063747131485757
p168083,0.8075600356123508
p213925,0.9688173243561916
p099144,0.95880206077636
p246812,0.9413641231673234
p096925,0.8628386895576153
p231500,0.8315258678552239
p189828,0.9469469331027132
p210257,0.7619903392965631
p179539,0.9456001542410197
p113188,0.7173845787358543
p232965,0.9540842926889302
p039458,0.899755323974787
p076100,0.9883863600097107
p163844,0.91406475893578
p115095,0.9298360841783997
p078620,0.9402579374009814
p163726,0.777178953479342
p157217,0.9326249854408478
p047734,0.9226331831279287
p203173,0.8750463966193834
p156742,0.845745354145704
p194437,0.8150530945672756
p105914,0.9143115820443103
p108081,0.8506368939372769
p177092,0.9215030575224193
p196023,0.8949387525136188
p149767,0.5476073402778826
p123661,0.9036233330578446
p163313,0.5162618638230257
p059452,0.9644955223435282
p247886,0.9423564750929656
p151590,0.8823329599244449
p167796,0.9756711428731571
p107798,0.9673127006230879
p176661,0.7047651174586682
p095229,0.9367650175421214
p063607,0.7705313834826357
p218623,0.7932803167505025
p024141,0.9631234849048776
p220429,0.7224637763995536
p178370,0.9496635749735441
p054545,0.9585529063952012
p149787,0.9558529725150052
p008468,0.9269348513749499
p127781,0.9674432585642323
p227562,0.644261368971661
p029284,0.7117635265724228
p090753,0.9663242793845418
p173057,0.8336682595599727
p101294,0.8690053375925628
p088861,0.9439439853082422
p156464,0.9280371737755894
p249964,0.5745752460097395
p085846,0.6550910424624394
p139066,0.7207224721629568
p051767,0.8813334164270413
p025983,0.7699203723930289
p045468,0.5684718703658075
p249842,0.8208353316172634
p044355,0.9497191121855312
p208677,0.9473905057432509
p060771,0.8354378149555003
p070516,0.9244808116152113
p240132,0.8870540029129972
p129602,0.9351422151914058
p256216,0.49873670518093327
p137988,0.6849240244503091
p242440,0.9441075413951303
p146490,0.8576783259245596
p241850,0.9351885998851031
p238352,0.8550686520311422
p053603,0.8054811830585216
p213863,0.908123282028971
p174858,0.9641559493428021
p045903,0.9441721976551398
p223976,0.9297285536128521
p164402,0.715675596283795
p185845,0.7995655192195155
p063418,0.8860716951334535
p071608,0.8658214800665114
p110155,0.9689694318961694
p234006,0.7903456140474213
p120470,0.9775363462419457
p149663,0.8194159529199158
p001355,0.7887507945294466
p063734,0.7706150967519535
p043434,0.8295856603696576
p142467,0.8377990896746056
p084576,0.953127469624807
p145608,0.9711488475039467
p138008,0.5990407489114725
p168096,0.9046187654029504
p100595,0.7831324559603206
p214385,0.8599406393134365
p254707,0.9121334634824518
p058130,0.9786302285671931
p043346,0.8399024607284719
p186827,0.6259036143106326
p238485,0.8655515201379885
p155121,0.9079909014854565
p113293,0.9851923013941956
p120773,0.6662915435410521
p066774,0.9242171340656576
p013982,0.7418560668087806
p254596,0.9641194457935841
p189101,0.9154488041314723
p079259,0.7078043216717534
p027379,0.6252415802969719
p056553,0.8341164793278761
p079790,0.9240097001038423
p179151,0.7460532359812861
p249218,0.78784364819317
p224292,0.8867694002187444
p035413,0.9799786217794285
p124103,0.689689107518952
p105590,0.8312183653506309
p184726,0.7285796564675933
p172218,0.7498368841998706
p127276,0.5698891211062991
p108428,0.9595302573107373
p038943,0.797472230065323
p057385,0.9350099564687473
p254909,0.7076083192329822
p175590,0.9571358163938488
p046173,0.611768440952331
p161551,0.8148657137523773
p116180,0.9455151812126414
p153243,0.891856165041128
p023522,0.5037204137901129
p122769,0.8273053079088497
p167305,0.9477613561387371
p041343,0.6382416094387936
p230741,0.7268670986412273
p059581,0.9485365882258148
p211661,0.8785002008790983
p247605,0.9800018216545893
p183846,0.8369195798411119
p046687,0.8214331429018633
p189691,0.5380099757082115
p035098,0.8012915112097827
p112528,0.8701513671217873
p015390,0.9247632895878959
p221971,0.8322633358476716
p052341,0.7654446747653465
p138518,0.9244114169169889
p250996,0.9504164157987515
p164858,0.9573084276252047
p177414,0.8493640731615815
p010331,0.8543617472090673
p067637,0.6217312426593681
p180019,0.9808207736252174
p106936,0.6003574596841097
p205447,0.646373407576256
p209295,0.93189419039984
p022199,0.9568289107010309
p172851,0.9272613037264781
p029521,0.9007831200954997
p096262,0.8687178448016974
p233168,0.7975909432062133
p181803,0.9445152429020363
p257910,0.9023631181730926
p176770,0.901849909264686
p121606,0.8472693871879377
p007425,0.9027594998788419
p208334,0.5639797132463742
p241681,0.9837758404740261
p166950,0.782475610305663
p164847,0.4132307147462145
p076729,0.9674945429480839
p065580,0.6666144016917533
p094643,0.6460867080925209
p224304,0.9462924108018133
p072423,0.9531442261267715
p140033,0.9604601355554552
p014457,0.9149045581553785
p058882,0.9291963326209347
p049288,0.937427336174577
p158517,0.6488801677794911
p254004,0.9634532244832473
p121979,0.5819836521999675
p211645,0.8551709138168022
p078610,0.9301116687499503
p051104,0.8941177579609367
p243322,0.9556298450192102
p191193,0.8307796583375555
p025481,0.6767615291987693
p015657,0.906456717804045
p146738,0.8534979991342079
p087569,0.8981881701874983
p216255,0.48527630413487116
p124172,0.6457067762340909
p219695,0.967533323404634
p087700,0.9150074740178272
p043495,0.8264687204149276
p098254,0.8906404319617361
p109865,0.9426306278686619
p014160,0.8773845618444217
p146753,0.897938511678479
p110174,0.7506477145430618
p115801,0.5088316692028829
p108473,0.8874669264394283
p047959,0.5490266953286583
p056620,0.8768690183570162
p233279,0.8898840674110617
p169264,0.4817463302094458
p122976,0.8757387448533357
p078581,0.9551146341449233
p036569,0.9108507003089413
p004893,0.8893255577467274
p069938,0.8632690894812594
p201934,0.952136810204569
p104698,0.882721357884498
p058885,0.8700073773813208
p103828,0.8302781249979656
p240698,0.8936169918894259
p140091,0.8502984193238433
p000739,0.9619969743677161
p156428,0.8001965524907497
p148537,0.8797362566268181
p240461,0.8805070112348482
p019967,0.920245584744172
p019868,0.7685443454585156
p036570,0.9489327756464607
p151713,0.880838992110772
p017532,0.8395516494399561
p150322,0.8865341718539564
p196689,0.9709907401489559
p048603,0.6793730566298652
p173055,0.8653697733474024
p041893,0.8994846318660946
p207295,0.9086944911357728
p060853,0.9337254034600955
p070269,0.8844504933051756
p249793,0.8898862987153778
p258402,0.8682928524663163
p138387,0.8023415281248744
p124426,0.9766538740438117
p042273,0.9759459961026395
p095614,0.8941252198591944
p145431,0.9836355951360856
p030100,0.9229916918377872
p091299,0.8503521054043436
p088203,0.8052858801768111
p213437,0.7697421272339755
p124755,0.5799010733580876
p035711,0.9510358785257348
p223399,0.9734684670056368
p018748,0.89138661121928
p187101,0.8678558371475458
p094223,0.9874993394392413
p144549,0.2963676303910603
p219525,0.7079692620307013
p075284,0.8844609811388866
p140882,0.9295129215535181
p203235,0.9532211925105929
p110825,0.9677284951224747
p212507,0.8624824656598319
p103983,0.6632177907753981
p137986,0.9842684527694816
p104298,0.9237632388758725
p149529,0.9123072820272842
p050566,0.8238746867512626
p175348,0.9801766595223225
p014866,0.6761717496840305
p109502,0.7505757541560334
p183193,0.9414224521525592
p129877,0.9571791618242743
p017311,0.9465103282599265
p117141,0.7199551618548655
p053344,0.8364362982762924
p012682,0.8899554751182572
p208929,0.8417217367110766
p214999,0.9554387889427156
p183564,0.7207772047201562
p180213,0.8698301773864727
p030177,0.8670667262242001
p096073,0.9842929748914144
p040137,0.9434578160240847
p251106,0.9548702144136865
p027908,0.8951789284414455
p217369,0.9583693874748108
p118287,0.848347268854272
p239520,0.7878515385574677
p032239,0.8882395375778462
p000251,0.7215741711230488
p167806,0.8709905655366315
p082771,0.8132550070172776
p010661,0.9557737483223583
p169807,0.9704661463991248
p132579,0.8107226990472549
p095220,0.9472520885469352
p058151,0.9163394760393468
p160004,0.2768533478470972
p046038,0.9798885411558629
p011483,0.6949656616722645
p088965,0.8994250683498201
p084694,0.8099777661953954
p129839,0.5766490998373334
p132056,0.9080202249894272
p140381,0.9632078603018955
p121229,0.8795695164810943
p008848,0.89087219332104
p142254,0.9512678395057137
p220069,0.9548132738797399
p240941,0.8818188239786904
p158601,0.82080926554762
p111870,0.9188932444489858
p022701,0.9281512422689195
p015962,0.8844744653790416
p008643,0.9341641728264398
p192327,0.9730426019028064
p011467,0.829380417795539
p218442,0.7072413178520611
p196435,0.613905958834152
p041548,0.6929901072951328
p134908,0.9419298105424262
p145866,0.699061319950108
p203967,0.9137783448781133
p247167,0.9828511267518469
p052046,0.8934479118033384
p108072,0.5269588922854694
p064228,0.5095341374027157
p191404,0.6248597444473422
p209567,0.9687082675440989
p076862,0.8577965457534154
p100755,0.9450500108331957
p021744,0.9494796592271646
p037542,0.9103432179302098
p063142,0.9665106715519747
p016790,0.7174188866376187
p008812,0.7891947267616736
p028903,0.9369059518380652
p235745,0.9565083069655628
p124769,0.8990156746203614
p026477,0.7359659311539872
p033340,0.7520569019171357
p003954,0.7459462810427089
p086968,0.6862680857200112
p238915,0.8477220871987275
p118292,0.9366822760093222
p074999,0.9358409536409613
p232908,0.9107364372710093
p171587,0.9688000805622312
p153128,0.6626335510995905
p030995,0.5834066237683951
p137943,0.6161467739825536
p072015,0.7738901237814997
p076585,0.8788434579958694
p038479,0.9903874168036666
p025259,0.9529875268299164
p043522,0.8824245554046684
p116913,0.8662700750714452
p033640,0.6242831030260062
p204855,0.7699742186014333
p152330,0.9190216932465712
p025990,0.5484449585975748
p113223,0.8314511704068009
p091722,0.5935016742319399
p243298,0.7851793317750095
p051614,0.8786401485355867
p225086,0.9412467119511694
p228395,0.7725129487660881
p175064,0.8376463178276657
p192484,0.9125581934004846
p196257,0.9626672717621799
p192324,0.8778102541557108
p125700,0.9125706652223368
p214367,0.8819775034022408
p044032,0.6915792236564047
p247636,0.9094537084162249
p099473,0.9373690672014878
p147913,0.823827676923606
p039924,0.9081001855309315
p230576,0.6513550593056261
p097336,0.9294127253527634
p234497,0.9616312807983874
p195259,0.8304958229362303
p143911,0.7036750088780632
p063389,0.765953342212523
p146352,0.8558967873368973
p021637,0.3158090277162627
p180050,0.8707244928508763
p220131,0.9346534100638408
p084262,0.41869369719643335
p057862,0.9035861045538908
p137980,0.9105503302143104
p184207,0.5846964503156622
p155277,0.7036951773958687
p147926,0.8575166429298513
p035829,0.943765175982661
p217760,0.9896775758950659
p102900,0.9185676993673936
p223872,0.8457506579071234
p135251,0.91849663846831
p080292,0.8944634784205647
p123427,0.8258247699337994
p198730,0.7848405322591478
p078642,0.6454439269203384
p154992,0.9492863205649398
p072728,0.9565730035973784
p043079,0.609603058067269
p188179,0.843993406464315
p164797,0.878020486413201
p046320,0.47842572269373806
p049681,0.7717206267701522
p176260,0.9138738304421616
p158957,0.9316709555010709
p172080,0.7913744494894682
p064046,0.4395781973296635
p124365,0.6841587373816806
p000857,0.8510270709600145
p122002,0.9886953307101604
p070424,0.8679529191089069
p200172,0.9128815275569132
p153936,0.9612404456859331
p226922,0.9474799316564413
p163131,0.9726591253484289
p128166,0.9568865966338979
p229852,0.928421857098975
p002448,0.8299795093682113
p124009,0.5557049360674303
p046743,0.7594758319636092
p003468,0.8364608093331395
p196966,0.8474321131798082
p225341,0.7764741787518453
p022605,0.6217325950930902
p096769,0.946749101023368
p154647,0.8198925766990247
p065072,0.9759267545042594
p121189,0.7515596153641252
p188251,0.9181120081367152
p040914,0.9510523754091457
p206957,0.8924417853096824
p183867,0.9721017949400619
p050780,0.9668243770602555
p106697,0.8895949069592771
p170826,0.7090254849039063
p077968,0.8805898406806814
p097704,0.6302964424446247
p192538,0.8181713334962891
p053251,0.7459855274424567
p136361,0.9948118547633029
p232641,0.9692718276774022
p146292,0.8309080827318617
p190234,0.921567194886401
p084418,0.9139888160932987
p007170,0.9015539901321992
p169847,0.8823597223599171
p167926,0.9610169846689924
p021666,0.8580287999517918
p225971,0.9519039285832043
p044455,0.8056935824180135
p156935,0.8831052730960022
p038851,0.9340750245237726
p004186,0.9182021902413127
p174780,0.39114149895159955
p119388,0.8928716893496699
p113070,0.42792857176284704
p197477,0.944971907241736
p115956,0.8329790606748992
p013121,0.5960788315614065
p006976,0.905334210044591
p104736,0.615518694173129
p160916,0.9123364053532539
p005256,0.9051398272203403
